message,label
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan. (PD Purnawati Permadi),0
Kalian bikin acara kacau total. Admin tidak berguna sama sekali. (Perum Ardianto),1
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan. (PD Farida),0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget. (PT Hariyah),1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain. (UD Kuswandari Anggraini),0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (PD Wulandari Tbk),1
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (Perum Thamrin (Persero) Tbk),0
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini.,1
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain.,0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (Perum Astuti (Persero) Tbk),1
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan.,0
Apakah bisa produksi signage dalam jumlah banyak? Apakah tersedia paket untuk event kecil? (Perum Riyanti),0
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan.",0
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan. (UD Halimah Saefullah (Persero) Tbk),0
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Respon admin buruk sekali. Admin tidak berguna sama sekali. (PT Hidayat),1
Mohon informasi paket production yang tersedia. Saya ingin mengetahui detail layanan.,0
Admin kalian bodoh banget. Buruk sekali pelayanannya. (Perum Namaga (Persero) Tbk),1
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (PD Nuraini Lazuardi),0
Admin tolol dan tidak membantu. Kalian tidak becus kerja.,1
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Admin kalian bodoh banget. Buruk sekali pelayanannya.,1
Respon admin buruk sekali. Kalian tidak becus kerja.,1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil?,0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan. (PT Tarihoran),0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja. (PD Rahayu Budiyanto (Persero) Tbk),1
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (PD Januar Rahayu Tbk)",1
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan. (Perum Zulaika Wastuti),0
Sistem kalian bikin emosi. Saya kecewa berat dengan layanan ini. (PD Uyainah Padmasari (Persero) Tbk),1
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Saya ingin mengetahui detail layanan.,0
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan.,0
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget. (CV Irawan Pratama Tbk),1
Sistem kalian bikin emosi. Buruk sekali pelayanannya.,1
Parah banget hasil produksinya. Hasil kerja kalian jelek banget.,1
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan.,0
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru.,0
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini.,1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (CV Tampubolon Utami),0
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali. (PT Tamba Suryatmi Tbk)",1
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini. (PD Santoso Tbk),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan. (UD Natsir Saragih),0
Website kalian sangat membantu untuk referensi event. Mohon bantuan untuk konsultasi desain.,0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Respon admin buruk sekali. Kalian tidak becus kerja. (UD Usamah (Persero) Tbk),1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (Perum Wahyudin (Persero) Tbk)",1
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget. (PD Hassanah),1
Apakah bisa request desain booth custom untuk pameran? Saya ingin mengetahui detail layanan.,0
Apakah bisa request desain booth custom untuk pameran? Saya ingin mengetahui detail layanan. (UD Hutagalung),0
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan.,0
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali.",1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru. (UD Siregar Yulianti),0
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini.,1
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali.",1
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya.,1
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali. (UD Maryadi),1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (UD Siregar Tbk),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain. (UD Uwais Marpaung Tbk),0
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain. (UD Tamba Napitupulu (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Tim kalian sangat profesional dan responsif. Saya ingin mengetahui detail layanan.,0
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan.,0
Respon admin buruk sekali. Buruk sekali pelayanannya.,1
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini. (UD Waskita),1
Parah banget hasil produksinya. Admin tidak berguna sama sekali. (CV Usamah Sihotang (Persero) Tbk),1
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan.,0
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain. (CV Prasasta),0
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan.,0
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain. (UD Pradipta (Persero) Tbk),0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil? (CV Napitupulu),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya ingin mengetahui detail layanan.,0
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (UD Winarno),1
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini. (Perum Puspasari),1
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya.,1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (Perum Mayasari Wahyudin (Persero) Tbk)",1
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain.,0
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini. (UD Saputra Habibi Tbk),1
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (Perum Kurniawan (Persero) Tbk),1
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru. (PT Siregar (Persero) Tbk),0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini. (UD Hakim),1
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan. (PD Saragih Tbk),0
Admin kalian bodoh banget. Admin tidak berguna sama sekali. (CV Wacana Nasyiah),1
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Goblok banget cara kerja kalian. Buruk sekali pelayanannya. (Perum Hartati Sihombing Tbk),1
Sistem kalian bikin emosi. Admin tidak berguna sama sekali. (Perum Saefullah),1
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (CV Widodo Tbk)",1
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain.,0
"Dasar goblok, balas chat lama. Saya kecewa berat dengan layanan ini.",1
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini.,1
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru. (UD Sitompul Kuswoyo),0
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan. (Perum Novitasari Tbk)",0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan. (PD Rahayu Yuliarti Tbk),0
Parah banget hasil produksinya. Kalian tidak becus kerja. (PD Wulandari Tampubolon),1
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini.,1
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru.,0
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru.,0
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (CV Utami Tbk),1
Sistem kalian bikin emosi. Kalian tidak becus kerja. (CV Putra Tbk),1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (PD Kuswandari Tbk)",1
Saya ingin menjadwalkan meeting dengan tim production. Tolong kirimkan katalog production terbaru. (PT Saputra Tbk),0
Goblok banget cara kerja kalian. Kalian tidak becus kerja. (PD Sihombing),1
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali.,1
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain.,0
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (CV Zulkarnain Nainggolan),0
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini.,1
Tim kalian tidak profesional sama sekali. Kalian tidak becus kerja. (UD Hidayanto Sihotang),1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil? (UD Mardhiyah Maryadi),0
Admin kalian bodoh banget. Buruk sekali pelayanannya. (UD Hariyah),1
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget. (PD Rahmawati Salahudin Tbk),1
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan. (CV Marbun),0
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (PT Uwais Thamrin),0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Mohon informasi paket production yang tersedia. Saya ingin mengetahui detail layanan.,0
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain. (CV Mandasari Zulkarnain),0
Admin tolol dan tidak membantu. Buruk sekali pelayanannya.,1
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini. (CV Narpati (Persero) Tbk),1
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan.,0
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan. (UD Safitri (Persero) Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru. (Perum Saefullah Santoso (Persero) Tbk),0
Parah banget hasil produksinya. Saya kecewa berat dengan layanan ini.,1
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain. (CV Ramadan Mulyani),0
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali. (PT Mardhiyah Nuraini),1
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini.,1
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (PD Rahayu (Persero) Tbk)",1
Saya ingin menjadwalkan meeting dengan tim production. Tolong kirimkan katalog production terbaru. (PD Waluyo Riyanti Tbk),0
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan. (UD Tamba Mangunsong Tbk),0
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain.,0
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya.,1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil? (PD Prabowo Padmasari),0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja. (CV Sihotang),1
Admin tolol dan tidak membantu. Kalian tidak becus kerja.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain.,0
Berapa estimasi harga untuk backdrop ukuran besar? Mohon bantuan untuk konsultasi desain.,0
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan. (PT Kuswandari),0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan.",0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan. (PD Farida),0
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan. (PD Hakim (Persero) Tbk),0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya tertarik dengan portofolio perusahaan.",0
"Dasar goblok, balas chat lama. Saya kecewa berat dengan layanan ini.",1
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan. (PT Prasetyo Padmasari (Persero) Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (PD Aryani Tarihoran Tbk),0
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali.,1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget. (CV Waluyo),1
Sistem kalian bikin emosi. Admin tidak berguna sama sekali.,1
Terima kasih atas respon cepat dari tim. Tolong kirimkan katalog production terbaru. (CV Irawan Salahudin Tbk),0
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru.,0
Saya ingin membuat booth dengan desain minimalis. Apakah tersedia paket untuk event kecil?,0
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain. (CV Andriani Prabowo),0
Respon admin buruk sekali. Kalian tidak becus kerja.,1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya. (CV Usamah Prastuti)",1
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya. (UD Purnawati Prakasa),1
Saya ingin menjadwalkan meeting dengan tim production. Tolong kirimkan katalog production terbaru. (PT Sirait),0
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya. (CV Wahyudin),1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget. (PT Utama (Persero) Tbk)",1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil? (UD Rajasa),0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain.,0
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan. (Perum Hakim Mulyani (Persero) Tbk),0
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru.,0
